method,university,program_name,degree_level,role_groups,gap_concept
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/1c00bc98-2713-4c62-82c5-6d86f2e6a4cb
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/c062bab3-3ea0-4291-9220-a2d8fef4bead
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/47ac9325-b072-4e37-8e40-e6ffed03e851
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/25b291b5-8245-4d9d-b391-86a8a31d7109
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/c1e40767-d00a-4f2f-a04f-c784605dc859
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/bf318ffc-0b68-4915-80be-8c8b500d344c
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/e49c4d19-dea6-42a1-bde2-30d69dc0ca24
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/64f2c90c-4144-418e-82c6-3150e03d29a3
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/1e38f5be-bb7d-42c5-8301-c16cf400f8ee
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/5acf6408-e084-4202-9442-ffcf0119811c
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/4c06a716-6363-4308-b548-88f7a3e70097
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/b3a4924a-f793-485c-8dc1-54e12198d95d
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/68c27e3e-a3f7-4f76-856a-761d65364199
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/7e5786f8-1174-4f75-97e3-cfecfd95d797
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/a2b5dcf3-5b6a-453d-876c-cff540c0faf1
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/6195c5f7-a4fb-425d-a3dd-c4467c4471a3
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/d5111703-c344-484d-bef1-9565a278166a
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/1e1b2e9d-7254-4389-a432-433a932ee1ae
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/5b9cde20-f1b9-4adc-bfb3-dbf70b14138d
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/da1398ac-6955-4cf3-9225-67f16e41dbdc
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/f90d4810-8bac-4e5e-b870-3e35a4138ff7
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/52cf3037-ab53-4806-85ed-7fd21ea7f6a1
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/e1f5c539-7c93-49ee-917d-a24e0d887686
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/897b393f-e7e0-4248-a40d-d77119694e83
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/e5e17773-3a63-40c5-99e4-10e036cf7b99
tfidf,Yerevan State University,Information Systems Development,Master,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/bb99af26-71ff-4dca-bde7-1eb1f6194426
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/949ced5f-7536-4614-ac60-563ffc91a2f2
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/bf4d884f-c848-402a-b130-69c266b04164
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/3786b61f-f22e-48d1-af8d-ad4c354534db
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/9c3db86b-2cbf-4f8a-82e1-08533494c7a9
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/526a0eaa-2bee-4e80-989f-cb36f9fbee47
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/2636b3d3-843e-46a9-8b4c-a9d6ca3f5a2d
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/b02b38c4-d46d-44da-9479-1310060bd74d
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/2618f336-8e71-4666-83b5-f368edb0906d
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/123cf7c5-6a3b-419d-be4f-49a6cc020f9f
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/e8488824-3865-4d2a-97e9-fe4647d6add3
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/12d1d724-b832-4193-823f-c6ff0deedec1
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/8330c86e-63cf-4be6-849f-4f77628cc5c5
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/ddbf25f1-b91a-4083-9ef1-cc113a46e4c0
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/3e5fe3b1-185f-4aad-b673-6a95fa4b19ca
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/ed1d8bd4-cd2a-4c64-b665-56d70651026c
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/089ddb19-1c7a-43ff-ba64-070f7ce4787a
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/656ae836-2075-459f-8967-03706d4ac2bb
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/d857c918-6907-4047-bbde-9a217b4474a3
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/ce26e71f-2d47-474e-89b6-7920931ac4fc
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/910b818b-bc24-4d17-844e-941a8bc997a9
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/477173ca-5fc2-406b-9122-95d92811f284
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/a7f0fbe0-c546-4f30-8e41-34a58c64567e
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/f9e788df-d68a-4f92-92c7-80e135fc35ff
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/b497a163-daf4-4f1b-a6ba-8c640d803979
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/7afb5a64-e574-421a-bb3a-7a7bc108d2a5
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/fd6d2981-3d4a-4ce2-9741-cfc98c5b74bd
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/11430d93-c835-48ed-8e70-285fa69c9ae6
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/e87ec79a-c9ff-46f5-84fa-7a0f394cdf40
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/00e53a0a-c0ba-4c9f-a2ed-4706d5832a00
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/84f583f4-f32a-4202-9b92-e25f0c978410
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/41ec47dd-08b3-464a-9c45-c706f3e74467
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/4fb7c7aa-9f19-4cc3-9e19-64ce564f22f5
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/ee3c1d54-f46a-43c7-a0f9-0ba3648164d0
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/117373c8-f04b-4fff-8683-aebe36edac81
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/eaa4cdc0-43e0-4388-9b8a-e2779218d10e
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/ce2dbe33-9e13-47bb-91bf-00cf799ac34c
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/f4a6e9f7-5cff-46c0-894c-59c20bb78694
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/9f5e899e-a53f-4b7a-a137-aade7fb18b86
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/4b2db903-cd8e-48ce-97fb-a92db4def54e
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5
tfidf,Yerevan State University,Information Systems Management,Master,IT Support / Admin / ERP + Technical Management,http://data.europa.eu/esco/skill/b779205e-377e-4fda-88b0-8f6a3b71e02d
