university,program,degree,gap_skill,job_frequency,relevant_roles
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,ASP.NET Core,18,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,PHP,20,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,CI/CD,27,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Node.js,47,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,React,55,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Technical Support,3,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,AWS,32,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,SAP HANA Calculation Views,3,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,SAP HANA,6,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,.NET,21,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,SAP Financial Accounting,3,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,SAP Configuration,8,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Angular,18,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,SAP Logistics,6,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,REST APIs,98,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Help Desk Software,3,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Docker,29,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Backend Development,21,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Next.js,14,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Python,49,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,ABAP,7,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,SAP Materials Management,4,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Active Directory,3,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,SAP FICO,6,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,JavaScript,67,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Distributed Systems,24,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,SAP Controlling,3,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,SAP S/4HANA,14,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Project Based Learning,4,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Go,21,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Git,37,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,SAP Retail,3,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,LDAP,3,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Jira,6,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,API Integration,6,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,TypeScript,58,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Google Workspace,4,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Redis,14,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Microsoft Office,4,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Master Data Management,3,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Software Troubleshooting,3,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,Curriculum Development,3,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Information Systems,Bachelor,ABAP Core Data Services,3,"IT Support / Admin / ERP, Software Engineering"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Microservices,4,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Microsoft Azure,4,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Kubernetes,5,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Postman,4,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Incident Management,3,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,SAP Sales and Distribution,3,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,macOS,3,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Hardware Troubleshooting,5,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,PHP,5,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Node.js,4,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,React,4,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Prompt Engineering,4,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Operating System Support,3,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,AWS,9,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Technical Support,3,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,SAP HANA Calculation Views,3,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,Master Data Management,3,"Technical Management, IT Support / Admin / ERP"
National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,SAP HANA,3,"Technical Management, IT Support / Admin / ERP"
